id,room_type,accommodates,bathrooms,cancellation_policy,cleaning_fee,instant_bookable,review_scores_rating,bedrooms,beds,log_price
16285996,Entire home/apt,3,1,strict,TRUE,f,97,1,1,5.361292166
20311253,Entire home/apt,4,1,strict,TRUE,t,97,,2,4.779123493
9312058,Entire home/apt,2,1,strict,TRUE,f,80,1,1,4.779123493
2060275,Entire home/apt,2,1,moderate,TRUE,f,94,0,1,4.779123493
4803044,Private room,2,1,strict,TRUE,f,93,1,1,4.094344562
6452230,Private room,2,1,moderate,TRUE,t,100,1,1,5.010635294
3171880,Entire home/apt,2,1,moderate,TRUE,f,100,1,1,4.787491743
5827810,Entire home/apt,2,1,strict,TRUE,f,80,0,1,4.248495242
9316528,Private room,4,1,flexible,TRUE,f,84,1,2,4.234106505
17286407,Entire home/apt,2,1,strict,TRUE,f,90,1,1,5.521460918
16177132,Private room,2,1,strict,TRUE,t,100,1,1,4.248495242
13659214,Private room,1,1,flexible,FALSE,t,,1,1,3.850147602
13750449,Private room,1,1,strict,TRUE,f,98,1,1,4.59511985
13515029,Private room,2,1,flexible,TRUE,f,85,1,1,4.094344562
9197829,Entire home/apt,2,1,moderate,TRUE,f,100,1,1,4.442651256
17706988,Private room,2,1,flexible,TRUE,t,,1,1,5.164785974
10616330,Private room,2,1,flexible,FALSE,f,80,1,1,3.80666249
5241802,Entire home/apt,6,1,strict,FALSE,t,83,2,3,5.616771098
14745193,Entire home/apt,4,1,flexible,FALSE,f,,2,3,5.298317367
15649127,Entire home/apt,4,1,flexible,TRUE,t,96,1,1,5.010635294
6121290,Entire home/apt,7,2,moderate,TRUE,f,94,2,2,5.298317367
14042154,Private room,2,1,flexible,TRUE,f,60,1,1,3.912023005
13736034,Entire home/apt,2,1,flexible,TRUE,f,100,1,1,4.094344562
17643854,Entire home/apt,2,1,flexible,FALSE,f,100,1,1,4.605170186
13217577,Private room,2,1,flexible,TRUE,f,97,1,1,4.127134385
813155,Entire home/apt,2,1,flexible,TRUE,f,,0,1,5.010635294
6494573,Entire home/apt,10,2.5,strict,TRUE,f,88,4,5,6.052089169
1101403,Entire home/apt,1,1,strict,TRUE,f,96,0,1,4.418840608
18344448,Private room,1,1,flexible,FALSE,t,,0,1,4.343805422
11317209,Entire home/apt,8,2.5,strict,TRUE,f,94,4,4,5.703782475
5220350,Private room,5,1,strict,FALSE,f,97,2,2,5.521460918
6853212,Private room,2,1,flexible,FALSE,t,100,1,1,4.59511985
12822377,Private room,2,1,flexible,TRUE,t,60,1,1,4.553876892
19720877,Private room,8,2,strict,FALSE,t,80,1,4,4.007333185
5862845,Entire home/apt,2,1,flexible,FALSE,f,,0,1,5.164785974
14263593,Private room,2,2,moderate,TRUE,f,80,1,1,4.317488114
17778521,Entire home/apt,2,1,moderate,TRUE,f,100,1,1,5.416100402
16031786,Entire home/apt,6,1,strict,TRUE,t,75,2,3,5.602118821
12846033,Entire home/apt,6,1,strict,TRUE,t,80,2,2,4.859812404
12610297,Entire home/apt,2,1,strict,TRUE,f,97,1,1,5.298317367
18156135,Entire home/apt,6,1,flexible,TRUE,f,94,3,4,5.241747015
17684768,Private room,5,1,flexible,TRUE,t,,2,2,4.553876892
20548717,Private room,2,1,moderate,TRUE,f,99,1,1,4.477336814
18181824,Private room,1,1,strict,TRUE,f,80,1,1,5.010635294
12657607,Entire home/apt,2,1,strict,TRUE,f,100,0,1,5.517452896
1351489,Entire home/apt,3,1,strict,TRUE,f,89,0,3,4.691347882
15149138,Private room,2,1,strict,TRUE,t,91,1,1,4.553876892
17419639,Private room,2,1,flexible,TRUE,f,92,1,1,3.912023005
16482669,Private room,2,1,strict,FALSE,t,91,1,1,3.80666249
18041797,Entire home/apt,4,2,flexible,FALSE,t,100,2,5,5.298317367
20803637,Entire home/apt,2,1,strict,TRUE,t,98,0,1,5.010635294
17892447,Entire home/apt,2,1,flexible,TRUE,f,92,1,1,5.075173815
7677499,Entire home/apt,3,1,strict,TRUE,f,100,0,1,4.779123493
15692540,Entire home/apt,8,1.5,moderate,FALSE,f,95,3,5,5.129898715
16350541,Private room,2,1,moderate,FALSE,f,,1,1,3.465735903
20606863,Private room,1,1,flexible,FALSE,f,,1,1,4.077537444
18094311,Entire home/apt,12,7.5,strict,TRUE,f,88,7,7,7.309881486
8739642,Private room,2,1,strict,FALSE,f,100,1,1,3.850147602
12231443,Private room,1,1,strict,FALSE,f,80,1,1,4.094344562
17367151,Entire home/apt,3,1,moderate,TRUE,f,99,1,1,5.105945474
3318417,Private room,2,1,moderate,TRUE,f,,1,1,4.094344562
13951579,Private room,1,1,flexible,FALSE,f,,1,1,3.80666249
15341744,Private room,2,1,moderate,TRUE,f,97,1,1,4.744932128
5991556,Private room,2,1,flexible,TRUE,t,100,1,1,4.248495242
17640610,Entire home/apt,4,1,strict,TRUE,t,100,1,1,4.442651256
1859235,Entire home/apt,2,1,flexible,TRUE,f,,1,1,5.135798437
3493840,Private room,1,1,moderate,TRUE,f,96,1,1,4.248495242
5445805,Entire home/apt,3,1,strict,TRUE,f,90,1,1,5.521460918
1112193,Entire home/apt,4,1,strict,TRUE,f,85,1,3,4.553876892
1465446,Entire home/apt,4,1,strict,TRUE,f,60,1,2,5.631211782
4581662,Entire home/apt,2,1,moderate,TRUE,f,95,1,1,4.934473933
547830,Private room,1,1,flexible,TRUE,f,94,1,1,3.33220451
4086241,Private room,2,1,flexible,TRUE,f,,1,1,4.317488114
15925996,Entire home/apt,4,2,strict,TRUE,f,98,2,2,5.940171253
85246,Private room,1,1,moderate,TRUE,t,96,1,1,4.59511985
11068898,Entire home/apt,4,1.5,moderate,TRUE,f,89,2,2,4.59511985
7583236,Entire home/apt,4,1,strict,TRUE,t,95,2,2,4.941642423
794425,Entire home/apt,4,1,strict,TRUE,t,96,1,2,5.517452896
16212701,Entire home/apt,2,1,flexible,FALSE,f,80,0,1,4.804021045
992598,Private room,1,1,moderate,TRUE,t,93,1,1,3.850147602
12488997,Entire home/apt,4,1,moderate,TRUE,f,97,2,2,5.293304825
15373072,Private room,2,1,strict,TRUE,f,94,1,1,4.17438727
5145487,Entire home/apt,4,1,flexible,TRUE,f,98,1,1,4.941642423
589871,Entire home/apt,12,4.5,strict,TRUE,f,90,5,7,6.551080335
20235208,Entire home/apt,7,1.5,strict,TRUE,f,,3,6,5.003946306
5411787,Entire home/apt,5,2,moderate,TRUE,f,92,2,2,5.241747015
4916080,Entire home/apt,5,1,moderate,FALSE,f,100,2,2,5.272999559
20573766,Private room,2,1,moderate,TRUE,f,95,1,1,4.553876892
17943281,Entire home/apt,4,1,flexible,FALSE,f,,2,2,5.298317367
8541515,Private room,2,1,moderate,TRUE,t,95,1,2,4.007333185
13565467,Private room,2,1,moderate,TRUE,f,98,1,1,4.248495242
6014002,Entire home/apt,3,1,flexible,TRUE,t,100,1,1,4.219507705
8325720,Entire home/apt,2,1,moderate,FALSE,f,95,1,1,5.187385806
3917107,Entire home/apt,4,2,strict,TRUE,f,98,1,2,5.416100402
18139722,Entire home/apt,5,1,flexible,TRUE,f,80,2,2,5.298317367
16764685,Entire home/apt,5,1,strict,TRUE,t,84,2,3,5.117993812
13398697,Private room,1,1,strict,TRUE,f,91,1,2,4.094344562
20994771,Private room,2,1,strict,TRUE,t,80,1,1,4.343805422
12168039,Entire home/apt,4,1,strict,TRUE,f,,2,2,5.347107531
5990979,Private room,2,1.5,moderate,TRUE,f,100,1,1,4.86753445
15222764,Entire home/apt,8,2,strict,TRUE,f,,4,5,4.976733742
8703355,Private room,3,1,strict,TRUE,f,85,1,2,4.219507705
17255740,Entire home/apt,2,1,strict,TRUE,t,,1,1,5.631211782
13078273,Private room,2,1.5,flexible,FALSE,f,,1,1,3.80666249
11419628,Entire home/apt,5,2,flexible,TRUE,f,100,2,3,5.521460918
12344231,Entire home/apt,4,1,strict,TRUE,f,100,2,2,5.857933154
7601924,Entire home/apt,4,1,moderate,TRUE,f,97,0,2,4.828313737
15744305,Private room,1,1,flexible,FALSE,f,,1,1,4.49980967
11583678,Private room,3,1,moderate,FALSE,f,96,1,2,4.700480366
15363266,Private room,2,1,moderate,TRUE,f,91,1,1,4.17438727
20619642,Entire home/apt,3,1,strict,TRUE,f,100,1,1,4.828313737
14969853,Entire home/apt,4,1,flexible,FALSE,f,,1,2,4.605170186
9464605,Private room,2,1,moderate,TRUE,f,95,1,1,4.382026635
10945407,Private room,2,1,strict,TRUE,f,80,1,1,3.663561646
9919042,Entire home/apt,4,1,flexible,TRUE,t,98,1,2,4.442651256
7481939,Private room,1,1,flexible,TRUE,f,80,1,1,3.912023005
2310445,Entire home/apt,4,1,moderate,TRUE,f,84,1,1,4.605170186
250259,Entire home/apt,2,1,moderate,TRUE,t,97,1,1,4.48863637
13858713,Entire home/apt,6,2,moderate,TRUE,t,94,2,4,5.247024072
1096273,Private room,2,1,strict,TRUE,f,96,1,1,4.605170186
14801247,Entire home/apt,2,1,moderate,TRUE,f,98,1,1,4.8978398
3764301,Private room,3,2,flexible,FALSE,f,100,2,2,4.605170186
9387953,Entire home/apt,3,1,strict,TRUE,f,100,1,1,5.783825182
16481602,Entire home/apt,4,1,strict,FALSE,f,100,1,2,5.225746674
16688203,Private room,3,1,flexible,TRUE,f,,1,1,5.192956851
8920467,Private room,1,1.5,flexible,FALSE,f,,1,1,4.007333185
14052019,Private room,2,1,flexible,TRUE,f,,1,1,4.442651256
3865141,Private room,2,1,strict,FALSE,t,97,1,1,4.49980967
6433637,Entire home/apt,4,1,strict,TRUE,f,87,1,2,5.247024072
2026087,Private room,2,1,moderate,TRUE,f,98,1,1,4.369447852
13649060,Entire home/apt,6,1,strict,TRUE,t,96,2,3,5.703782475
14038339,Entire home/apt,4,1,moderate,TRUE,f,100,0,1,5.010635294
3415335,Entire home/apt,6,2,strict,TRUE,t,96,2,3,5.003946306
6782212,Private room,2,1,flexible,TRUE,f,,1,1,4.248495242
3616696,Entire home/apt,5,1,flexible,TRUE,t,60,2,2,5.703782475
16467731,Entire home/apt,2,1,strict,TRUE,f,97,1,1,5.075173815
4816682,Entire home/apt,2,1,strict,TRUE,f,98,1,2,4.65396035
20731906,Shared room,2,1,moderate,TRUE,t,99,1,1,3.688879454
16255688,Private room,2,1,moderate,TRUE,t,89,1,1,4.317488114
5969675,Private room,2,1,strict,TRUE,t,75,1,1,3.784189634
925010,Private room,2,1,strict,FALSE,f,98,1,1,4.553876892
18736314,Entire home/apt,8,1,strict,TRUE,f,91,2,6,4.828313737
16769225,Entire home/apt,5,1,strict,TRUE,f,94,2,3,5.438079309
3300206,Private room,4,1.5,moderate,TRUE,t,92,2,2,4.094344562
9411906,Private room,1,1,strict,TRUE,f,96,1,1,4.290459441
13492207,Entire home/apt,4,1,strict,TRUE,t,97,1,2,4.779123493
19478755,Entire home/apt,2,1,moderate,TRUE,f,88,1,1,5.010635294
17739410,Private room,3,1.5,strict,TRUE,t,91,1,2,2.995732274
10279086,Shared room,1,1,moderate,FALSE,f,91,1,2,3.688879454
6766875,Private room,1,1,strict,TRUE,t,100,1,1,4.941642423
4685970,Entire home/apt,5,2,strict,TRUE,f,93,2,2,5.703782475
20096412,Entire home/apt,3,1,flexible,TRUE,t,100,1,1,4.983606622
19693808,Private room,2,1.5,moderate,FALSE,f,94,1,1,4.65396035
20167454,Entire home/apt,2,1,strict,TRUE,f,100,1,1,5.521460918
7093920,Entire home/apt,8,2,strict,FALSE,f,,3,4,6.013715156
9505119,Entire home/apt,2,1,strict,TRUE,f,98,,1,4.605170186
13414159,Private room,2,1,moderate,TRUE,t,91,1,1,3.80666249
570750,Entire home/apt,4,1,strict,TRUE,f,,1,2,4.955827058
17828861,Entire home/apt,4,1.5,strict,TRUE,f,96,2,2,5.283203729
3838416,Entire home/apt,2,1.5,flexible,TRUE,f,,1,1,5.298317367
2565399,Private room,2,1,flexible,FALSE,t,,1,1,4.007333185
15768282,Entire home/apt,2,1,flexible,TRUE,t,100,0,1,4.812184355
17621824,Private room,2,1,moderate,FALSE,f,,1,1,4.49980967
9435315,Private room,1,2,flexible,FALSE,t,,1,1,3.610917913
298854,Entire home/apt,4,1,strict,TRUE,f,97,1,2,4.828313737
9727744,Entire home/apt,2,1,moderate,TRUE,f,98,0,1,4.976733742
10575777,Entire home/apt,2,1,strict,TRUE,f,97,1,1,5.272999559
19265792,Entire home/apt,2,1,moderate,TRUE,t,79,1,1,4.700480366
16586422,Entire home/apt,8,2,strict,TRUE,f,97,3,5,6.212606096
2374228,Entire home/apt,2,1,strict,TRUE,f,95,1,1,5.293304825
4351772,Private room,1,1,flexible,TRUE,f,100,1,1,4.248495242
3198365,Private room,2,1,moderate,TRUE,f,100,1,1,3.688879454
18960294,Private room,2,1,flexible,TRUE,f,92,1,1,3.737669618
18960937,Entire home/apt,4,1,strict,TRUE,t,97,1,2,4.584967479
13649728,Entire home/apt,6,1,strict,TRUE,f,94,2,2,4.744932128
20872030,Entire home/apt,6,2,strict,TRUE,t,93,3,3,5.192956851
6969570,Private room,2,1,flexible,TRUE,f,,1,1,3.688879454
10920624,Private room,2,2,strict,FALSE,f,,1,1,4.343805422
13190078,Private room,2,1,flexible,FALSE,f,,1,1,3.737669618
16041840,Entire home/apt,4,1,strict,TRUE,t,94,1,1,5.700443573
17794915,Entire home/apt,4,1,strict,TRUE,f,94,1,2,5.416100402
16424802,Entire home/apt,4,1,strict,TRUE,f,98,1,2,4.96284463
17992341,Entire home/apt,2,1,flexible,TRUE,f,100,1,1,3.912023005
18179606,Entire home/apt,8,5.5,strict,TRUE,f,,5,1,6.907755279
11555243,Private room,2,1,flexible,FALSE,f,100,1,1,4.605170186
7519448,Entire home/apt,4,1,flexible,FALSE,f,,1,2,4.65396035
13411367,Entire home/apt,2,1,flexible,TRUE,f,,0,1,5.298317367
18235853,Entire home/apt,3,2,moderate,TRUE,t,98,2,2,5.768320996
9574217,Entire home/apt,14,3.5,strict,TRUE,t,93,4,6,6.551080335
7515886,Entire home/apt,5,1,strict,TRUE,f,90,2,2,5.298317367
6712618,Entire home/apt,3,1,strict,TRUE,f,98,0,2,4.343805422
3771656,Entire home/apt,2,1,strict,TRUE,f,96,1,1,4.574710979
7240830,Entire home/apt,4,1,moderate,TRUE,f,80,1,2,5.634789603
19932392,Shared room,1,1,strict,TRUE,f,62,1,1,3.80666249
9645073,Entire home/apt,2,1,strict,TRUE,t,97,0,1,4.744932128
19556174,Entire home/apt,2,1,strict,TRUE,f,95,1,1,5.247024072
9900885,Entire home/apt,2,1,moderate,TRUE,f,100,0,2,4.9698133
13751276,Entire home/apt,4,1,flexible,TRUE,f,95,1,1,5.010635294
12889854,Entire home/apt,2,1,flexible,FALSE,f,,2,2,5.521460918
13130122,Entire home/apt,3,1,moderate,TRUE,t,60,0,2,4.553876892
6446853,Entire home/apt,2,1,strict,TRUE,t,99,1,1,5.298317367
10699980,Private room,1,2,flexible,TRUE,t,100,0,1,3.784189634
18345547,Private room,2,1,strict,TRUE,f,,1,1,4.17438727
17633249,Entire home/apt,3,1,moderate,TRUE,f,100,0,2,4.941642423
18291840,Entire home/apt,4,1,strict,TRUE,t,100,1,2,4.59511985
16276459,Entire home/apt,2,1,strict,FALSE,f,98,1,1,5.298317367
13877888,Entire home/apt,2,1,strict,TRUE,f,97,0,1,4.700480366
17568601,Entire home/apt,3,1,strict,FALSE,f,,0,3,4.828313737
16571280,Private room,2,1,strict,TRUE,t,91,1,1,4.605170186
7763272,Entire home/apt,2,1,strict,FALSE,f,97,1,1,4.605170186
2164904,Private room,2,1,moderate,TRUE,f,,1,1,4.317488114
17079313,Private room,2,1,moderate,TRUE,f,,1,1,4.234106505
1598872,Entire home/apt,5,2,strict,TRUE,f,100,2,2,5.293304825
3852458,Private room,2,1,moderate,TRUE,f,99,1,1,4.248495242
4066099,Entire home/apt,4,1,strict,TRUE,f,95,1,2,5.010635294
7405299,Private room,2,1,moderate,TRUE,f,93,1,1,4.382026635
20227539,Entire home/apt,3,1,moderate,TRUE,f,84,1,1,5.298317367
2060129,Private room,1,1,strict,TRUE,t,87,1,1,4.59511985
2748298,Private room,2,2,moderate,TRUE,f,98,1,1,4.691347882
1461814,Entire home/apt,2,1,moderate,FALSE,f,100,1,1,5.298317367
9844509,Private room,2,1,moderate,TRUE,f,100,1,2,3.891820298
12918424,Entire home/apt,6,1,moderate,TRUE,f,93,3,5,5.521460918
17481668,Private room,2,1,flexible,TRUE,t,100,1,1,4.317488114
781397,Entire home/apt,2,1,flexible,TRUE,f,93,1,1,4.941642423
4988687,Entire home/apt,4,1.5,strict,TRUE,t,,1,1,4.770684624
20621540,Entire home/apt,8,2,moderate,TRUE,f,97,3,6,5.187385806
17329569,Entire home/apt,2,1,strict,FALSE,f,100,0,2,4.33073334
13389082,Entire home/apt,2,1,strict,TRUE,f,94,0,2,5.111987788
4509664,Shared room,1,2,strict,TRUE,t,93,1,1,3.295836866
4607027,Entire home/apt,3,1,flexible,TRUE,f,,0,2,5.393627546
13592171,Private room,2,1,moderate,TRUE,t,100,1,1,4.248495242
16222160,Private room,2,1,moderate,FALSE,f,95,1,1,3.63758616
6888244,Private room,2,2.5,strict,TRUE,f,83,1,1,5.010635294
20692888,Entire home/apt,2,1,moderate,FALSE,f,99,1,1,4.700480366
16453520,Private room,2,1,strict,TRUE,f,99,1,1,4.094344562
18894794,Entire home/apt,2,1,flexible,TRUE,t,,0,1,5.010635294
14853361,Entire home/apt,4,1,moderate,TRUE,t,97,2,2,5.241747015
17479835,Entire home/apt,5,2,moderate,TRUE,f,94,3,3,5.755742214
10102965,Private room,4,1.5,flexible,TRUE,f,,2,2,4.442651256
557018,Private room,2,1,moderate,TRUE,t,100,1,1,4.905274778
17239287,Entire home/apt,4,1,strict,TRUE,f,,1,1,4.86753445
19968961,Entire home/apt,4,1,strict,TRUE,t,92,1,2,4.691347882
11593552,Private room,1,1.5,flexible,TRUE,f,,1,1,4.343805422
20285252,Entire home/apt,4,1,moderate,TRUE,f,97,1,2,4.382026635
4565015,Entire home/apt,14,3.5,strict,TRUE,f,98,5,10,6.109247583
17850039,Entire home/apt,8,2,strict,TRUE,f,89,2,4,5.247024072
6725463,Private room,2,1,flexible,FALSE,f,100,1,1,4.49980967
16454685,Private room,1,1,strict,TRUE,f,94,1,1,4.025351691
11890125,Entire home/apt,2,1,strict,TRUE,f,80,1,2,5.010635294
12810210,Entire home/apt,2,1.5,strict,TRUE,f,100,1,1,4.59511985
13028662,Private room,2,1,strict,TRUE,f,98,1,1,4.094344562
15790820,Entire home/apt,3,1,strict,TRUE,t,,1,2,4.59511985
10767861,Private room,2,1,strict,TRUE,f,96,1,1,4.49980967
9845352,Private room,3,1,flexible,FALSE,f,95,1,1,3.401197382
15217571,Private room,2,1,flexible,FALSE,t,,1,1,3.688879454
16407066,Entire home/apt,6,1.5,flexible,TRUE,f,,2,2,6.212606096
9993665,Entire home/apt,6,1,strict,TRUE,f,97,2,3,5.220355825
11605689,Private room,2,1,flexible,FALSE,t,93,1,1,4.094344562
9115318,Private room,2,1.5,flexible,FALSE,t,100,1,1,5.703782475
7548596,Private room,2,1,flexible,FALSE,f,,1,1,4.691347882
6047348,Entire home/apt,6,1,strict,TRUE,t,91,0,3,4.234106505
18242394,Private room,1,4,flexible,FALSE,f,,1,1,4.077537444
6115291,Private room,2,2,moderate,TRUE,f,97,1,1,4.442651256
9728168,Private room,2,2,strict,TRUE,t,96,1,1,4.59511985
7239024,Private room,1,1,strict,TRUE,f,91,1,1,3.912023005
5195409,Entire home/apt,3,1,moderate,TRUE,f,100,1,2,4.744932128
5954466,Private room,2,1,flexible,FALSE,f,100,1,1,4.007333185
17457160,Entire home/apt,4,1,flexible,TRUE,t,60,0,1,5.247024072
17224209,Entire home/apt,8,2.5,strict,TRUE,f,100,3,4,5.616771098
20970656,Private room,2,1,moderate,TRUE,f,90,1,1,4.007333185
17710012,Entire home/apt,4,1,flexible,TRUE,f,94,1,2,4.65396035
10945354,Entire home/apt,5,2,strict,TRUE,f,90,2,3,5.988961417
14065551,Private room,2,1,moderate,TRUE,f,92,1,1,3.80666249
1200696,Private room,2,1,moderate,TRUE,f,100,1,1,4.941642423
7852625,Entire home/apt,4,1,strict,TRUE,f,85,1,2,4.442651256
18012893,Private room,2,1,flexible,TRUE,f,,1,1,4.234106505
17525917,Private room,2,1,moderate,FALSE,t,,1,1,4.605170186
12569486,Entire home/apt,4,1,flexible,FALSE,f,,3,4,5.857933154
2056012,Entire home/apt,1,1,strict,TRUE,t,98,0,1,3.663561646
8670114,Entire home/apt,2,1,strict,TRUE,f,85,1,1,5.010635294
8880194,Entire home/apt,4,1,moderate,TRUE,t,96,1,2,4.65396035
18152217,Private room,2,1,moderate,TRUE,t,97,1,1,4.442651256
5163299,Private room,1,1,flexible,FALSE,f,,1,1,4.317488114
14214998,Shared room,1,1,flexible,FALSE,f,,1,1,4.17438727
3802538,Private room,4,1,strict,TRUE,f,90,1,3,5.220355825
18257671,Private room,2,1,flexible,FALSE,f,98,1,1,5.220355825
16069925,Private room,1,1,flexible,FALSE,f,,1,1,3.912023005
8104781,Private room,1,0.5,strict,TRUE,t,100,1,1,4.060443011
52757,Entire home/apt,4,1,flexible,TRUE,f,94,0,3,5.010635294
10051649,Private room,2,1,strict,TRUE,t,100,1,1,4.248495242
18022749,Entire home/apt,3,1,strict,TRUE,f,79,1,1,4.59511985
10992395,Entire home/apt,2,1,moderate,TRUE,f,100,1,1,4.49980967
4304839,Entire home/apt,4,1,moderate,TRUE,t,,1,2,6.684611728
14690331,Private room,2,1,moderate,TRUE,f,97,1,1,3.951243719
9283045,Private room,2,1,strict,TRUE,f,,1,1,3.688879454
20213227,Entire home/apt,3,1,flexible,TRUE,f,100,2,2,5.347107531
4199123,Private room,2,1,strict,TRUE,f,90,1,1,4.060443011
12007979,Entire home/apt,6,2,flexible,TRUE,t,,2,3,5.298317367
16175345,Private room,2,1,moderate,TRUE,f,100,1,1,4.605170186
7022206,Shared room,1,1,flexible,FALSE,t,98,1,1,2.772588722
7914129,Entire home/apt,6,1,strict,TRUE,f,75,2,4,4.787491743
15024328,Private room,2,1,moderate,TRUE,t,100,1,1,3.988984047
19752498,Private room,1,2,flexible,TRUE,f,,1,1,4.094344562
8187595,Private room,1,1,strict,TRUE,f,,1,1,4.025351691
15701836,Private room,2,1,strict,TRUE,f,,1,1,5.010635294
7511919,Private room,5,1,moderate,TRUE,t,100,1,2,5.010635294
15680687,Private room,2,1,strict,TRUE,f,96,1,1,5.043425117
19803134,Shared room,8,1,strict,FALSE,f,78,1,8,3.891820298
16132596,Entire home/apt,4,1,flexible,TRUE,f,92,2,2,4.700480366
421539,Private room,1,2,flexible,FALSE,f,,1,1,4.49980967
18450490,Entire home/apt,6,1,strict,TRUE,t,97,2,3,5.857933154
19768713,Entire home/apt,7,2,strict,TRUE,t,100,3,4,5.476463552
13841200,Entire home/apt,4,2,moderate,TRUE,t,92,2,2,5.880532986
13428478,Entire home/apt,2,1,moderate,TRUE,f,100,1,1,4.976733742
13185471,Entire home/apt,4,1,moderate,TRUE,f,85,1,1,4.553876892
4787084,Entire home/apt,8,2,strict,TRUE,f,,3,5,6.393590754
13895437,Private room,1,1.5,flexible,FALSE,t,,1,1,3.713572067
1535946,Private room,2,1.5,moderate,TRUE,f,97,1,1,4.442651256
949455,Private room,2,1,moderate,TRUE,f,100,1,1,4.356708827
11569331,Entire home/apt,3,1,strict,FALSE,f,,1,1,5.442417711
18077869,Private room,2,1,strict,TRUE,f,,1,2,3.80666249
11135107,Private room,2,1,moderate,TRUE,f,91,1,1,4.043051268
6699912,Entire home/apt,4,1,strict,TRUE,f,92,1,2,3.912023005
13991186,Private room,2,1,strict,TRUE,f,93,1,1,4.219507705
9391509,Entire home/apt,4,2,strict,TRUE,f,93,2,2,5.298317367
18961388,Entire home/apt,2,1,strict,TRUE,t,,0,1,5.686975356
12650953,Entire home/apt,6,2.5,flexible,TRUE,f,100,3,3,5.010635294
16496723,Entire home/apt,3,1,strict,TRUE,t,92,1,2,5.517452896
7181476,Private room,2,1,moderate,TRUE,f,100,1,1,4.234106505
19345676,Entire home/apt,4,1,strict,TRUE,t,,0,2,5.075173815
422298,Entire home/apt,5,1.5,moderate,TRUE,f,99,2,2,5.247024072
13675249,Entire home/apt,4,1.5,flexible,TRUE,f,,1,1,5.857933154
6854663,Private room,2,1.5,flexible,FALSE,f,90,1,1,4.574710979
16523033,Entire home/apt,2,1,flexible,FALSE,f,,1,2,4.382026635
16454200,Shared room,4,1,strict,TRUE,f,87,1,1,3.688879454
15935256,Entire home/apt,3,1,flexible,FALSE,f,,1,1,5.129898715
10680564,Private room,2,1,flexible,FALSE,f,,1,1,4.59511985
10273397,Private room,2,1,moderate,TRUE,f,,1,1,4.787491743
20587592,Private room,1,1,flexible,FALSE,f,,1,1,3.80666249
12924115,Private room,1,1,strict,TRUE,f,94,1,2,3.688879454
5005798,Entire home/apt,4,1.5,flexible,TRUE,f,,2,2,4.700480366
15520473,Entire home/apt,2,1,flexible,TRUE,f,100,0,1,4.941642423
16177970,Entire home/apt,3,1,moderate,TRUE,t,,1,1,4.787491743
2023510,Private room,2,1,moderate,FALSE,f,,1,1,4.382026635
461635,Entire home/apt,2,1,flexible,TRUE,f,100,0,2,4.204692619
8490307,Private room,1,1,flexible,TRUE,t,,1,1,4.605170186
20213410,Entire home/apt,4,1,flexible,TRUE,f,,4,4,6.214608098
15754477,Entire home/apt,4,1,moderate,FALSE,t,100,2,2,5.036952602
19362937,Entire home/apt,2,1,flexible,FALSE,t,78,0,1,5.129898715
4053612,Entire home/apt,2,1,flexible,TRUE,f,96,1,1,4.605170186
1288452,Entire home/apt,4,1,moderate,FALSE,t,92,2,2,5.768320996
8385471,Private room,2,1,moderate,FALSE,f,90,1,1,3.80666249
833149,Private room,2,1,strict,TRUE,f,98,1,1,4.442651256
7875162,Private room,1,1,strict,TRUE,t,89,1,1,4.234106505
1992676,Private room,2,1,moderate,TRUE,f,,1,1,3.828641396
